"coordinateUncertaintyInMeters","stateProvince","country","continent","year","month","day","eventDate","scientificName","kingdom","phylum","order","family","genus","species","taxonRank","recordedBy","identifiedBy","datasetName","publishingCountry","basisOfRecord","occurrenceStatus","issues","utm_x","utm_y"
50,"British Columbia","Canada","NORTH_AMERICA",2014,8,9,"2014-08-09T16:00/2014-08-09T16:30","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","douglasbrown01","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1510509.29755286,494933.233972135
NA,"British Columbia","Canada","NORTH_AMERICA",2014,8,9,"2014-08-09","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","douglasbrown01","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1511522.22357992,492735.374962846
NA,"British Columbia","Canada","NORTH_AMERICA",2014,8,1,"2014-08-01T15:00/2014-08-01T15:20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","JohnReynolds","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1194614.29409171,497710.141739527
31,"British Columbia","Canada","NORTH_AMERICA",2014,9,11,"2014-09-11T13:54","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Libby & Rick Avis","Libby & Rick Avis","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1023833.24705592,445074.250619284
86,"British Columbia","Canada","NORTH_AMERICA",2013,7,21,"2013-07-21T21:07:50","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Scott Gilmore","Scott Gilmore","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc",1139057.68351793,471527.629413478
NA,"British Columbia","Canada","NORTH_AMERICA",2013,7,27,"2013-07-27","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1233603.39754555,451454.257348584
15,"British Columbia","Canada","NORTH_AMERICA",2013,7,29,"2013-07-29","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1233687.1566791,451550.32103814
8,"British Columbia","Canada","NORTH_AMERICA",2013,8,31,"2013-08-31T13:03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Libby & Rick Avis","Libby & Rick Avis","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1103245.01398351,471034.769230824
150,"British Columbia","Canada","NORTH_AMERICA",2013,8,26,"2013-08-26T15:10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Warren Cronan","Roberto R. Calderón","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1159039.91480795,441823.811745593
NA,"British Columbia","Canada","NORTH_AMERICA",2013,8,6,"2013-08-06","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","DTYSON","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1207794.30252102,479595.041569814
NA,"British Columbia","Canada","NORTH_AMERICA",2013,8,3,"2013-08-03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1233603.39754555,451454.257348584
30,"British Columbia","Canada","NORTH_AMERICA",2013,8,3,"2013-08-03T11:45/2013-08-03T12:15","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","douglasbrown01","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1523384.18985982,474826.471279088
NA,"British Columbia","Canada","NORTH_AMERICA",2013,8,4,"2013-08-04","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1233603.39754555,451454.257348584
NA,"British Columbia","Canada","NORTH_AMERICA",2013,8,4,"2013-08-04","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1233164.0870185,451221.759197785
30,"British Columbia","Canada","NORTH_AMERICA",2013,8,4,"2013-08-04T11:30/2013-08-04T12:30","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","douglasbrown01","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1521835.30812524,476956.716272924
NA,"British Columbia","Canada","NORTH_AMERICA",2013,8,21,"2013-08-21","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Lyske","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1211089.83077847,487823.883395527
50,"British Columbia","Canada","NORTH_AMERICA",2013,8,24,"2013-08-24","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Jim54","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1207225.30473715,480488.022119881
50,"British Columbia","Canada","NORTH_AMERICA",2013,8,24,"2013-08-24","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","admin","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1207225.30473715,480488.022119881
488,"British Columbia","Canada","NORTH_AMERICA",2013,9,2,"2013-09-02T15:59","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Ila France","robertgbrown","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1351620.28775981,482749.008819193
NA,"British Columbia","Canada","NORTH_AMERICA",2012,8,5,"2012-08-05T06:27:28","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","eosachacui","Steve Ansell","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1187104.76207612,397496.257163467
179,"British Columbia","Canada","NORTH_AMERICA",2012,8,8,"2012-08-08T20:37","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Dennis White","Dennis White","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc",1187310.85512996,397477.421689259
8,"British Columbia","Canada","NORTH_AMERICA",2012,8,4,"2012-08-04T12:29","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Janice Arndt","Janice Arndt","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1629935.71340068,539308.737259442
10,"British Columbia","Canada","NORTH_AMERICA",2012,8,4,"2012-08-04T13:00/2012-08-04T13:15","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1233570.36283985,451481.452910652
600,"British Columbia","Canada","NORTH_AMERICA",2012,8,10,"2012-08-10T14:00/2012-08-10T17:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","dnicholson","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1724269.45915197,567307.038759281
10,"British Columbia","Canada","NORTH_AMERICA",2012,8,12,"2012-08-12T11:00/2012-08-12T11:30","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1233668.0183935,450928.487800133
10,"British Columbia","Canada","NORTH_AMERICA",2012,8,11,"2012-08-11T02:08/2012-08-11T03:08","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1233603.39754555,451454.257348584
10,"British Columbia","Canada","NORTH_AMERICA",2012,8,10,"2012-08-10T15:54","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","plilley","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1216275.31397724,486283.69301979
500,"British Columbia","Canada","NORTH_AMERICA",2012,8,13,"2012-08-13T16:00/2012-08-13T17:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","plilley","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1201384.0303651,485777.270411066
10,"British Columbia","Canada","NORTH_AMERICA",2012,8,14,"2012-08-14T11:00/2012-08-14T12:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1233164.0870185,451221.759197785
NA,"British Columbia","Canada","NORTH_AMERICA",2012,8,14,"2012-08-14T10:30/2012-08-14T11:30","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Laurence","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,cdumi,osiic",1233687.1566791,451550.32103814
1000,"British Columbia","Canada","NORTH_AMERICA",2012,8,17,"2012-08-17T15:30/2012-08-17T17:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","dnicholson","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1724449.92620802,563987.152803206
100,"British Columbia","Canada","NORTH_AMERICA",2012,8,24,"2012-08-24T11:00","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","plilley","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1245677.34815096,452267.962310308
200,"British Columbia","Canada","NORTH_AMERICA",2012,8,22,"2012-08-22T09:35/2012-08-22T10:35","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","iancruick","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1208244.94325331,421705.712612556
1000,"British Columbia","Canada","NORTH_AMERICA",2012,8,22,"2012-08-22T09:38/2012-08-22T10:38","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","iancruick","eButterfly users","eButterfly","US","HUMAN_OBSERVATION","PRESENT","cdc,osiic",1206827.08967051,425835.243863569
